Bar Code,Product Code,Full Description,VAT Inclusive Price,Manufacturers Product Code
102065,102065,CACHET VALVE - TOMMI (UNDERTILE),105,TVLVES
102072, ,New product,0, 
102078, ,New product,0, 
102086, ,New product,0, 
102087,102087,CAMLOCK 19X25MM CP,29.23,MT245
102109, ,New product,0, 
102110, ,New product,0, 
102126, ,New product,0, 
102128, ,New product,0, 
102136, ,New product,0, 
102154, ,New product,0, 
102183,102183,CEDAR 1L UNIVERSAL GLOSS ENAMEL PROTEA,103.04,C1303-0593
102191, ,New product,0, 
102208, ,New product,0, 
102266, ,New product,0, 
102267, ,New product,0, 
102276, ,New product,0, 
102277,102277,GD SPRAY PAINT ELECTRIC BLUE-SPRAY5998,65,SPRAY5998
102281,102281,GD SPRAY PAINT HR BLACK-SPRAY6029,103,SPRAY6029
102291, ,New product,0, 
10231, ,New product,0, 
102311, ,New product,0, 
102313, ,New product,0, 
102314, ,New product,0, 
102324, ,New product,0, 
102340, ,New product,0, 
102344, ,New product,0, 
102349, ,New product,0, 
102359,102359,CEDAR 5L MASTERCOAT A - BRICK  SLASTO SEALER MATT,476.56,R7301-004
102374, ,New product,0, 
102383, ,New product,0, 
102387, ,New product,0, 
102410, ,New product,0, 
102414, ,New product,0, 
102415, ,New product,0, 
102419,102419,CEDAR 5L UNIVERSAL GLOSS ENAMEL WHITE C1300-0004,433.21,C1303-004
102453, ,New product,0, 
102475,102475,C-FJV1.7 RUBBER FLUSHPIPE CONNECTOR,175.29,18456
102492,102492,C-GV-HW- 15 GATE VALVE HANDWHEEL,22.11,18726
102502,102502,DPE CHAIN BATH WITH HOOK 460MM CP,43,CCS-09
102505,102505,CHALK GREY BOILER MAKERS,3.39,MAR013
102508,102508,LAZ CHALK LINE SET ABS 3PC,44,MR027
102510,102510,HARD CHALKLINE KIT 3PC IBH023,28.52,IBH023
102511,102511,EURO CHUCK KEY T TYPE 13MM,22.06,CHUCK KEY
102522, ,New product,0, 
102525,102525,DRAWER FRONT SCREWS 4x40mm C/P (20),16,MT464
102540,102540,NEW CASTLE CHROMODEK RIDGING 0.47 X 2.45 X 462  GREY,205,CR460X300DD
102542,102542,CHROMODEK RIDGING 2.4 X 460 GREEN,274.16,CR460X240GRN
102543,102543,CHROMODEK RIDGING 3.0 X 308 S/GREEN,98.53,CFL30830SG
102545,102545,NEW CASTLE CHROMODEK RIDGING 0.47 X 2.45 X 462  GREEN,205,CFL4603
102568, ,New product,0, 
102618,102618,CLOUT NAILS 25mm (500g),33.45,NC25
102629, ,New product,0, 
102634,102634,COBRA STAR BATH MIXER P/T  H/P 152-20,4138.41,17198
102637,102637,COBRA UNICA KNUCKLE JOINT 003/3,149.72,003/3
102642, ,New product,0, 
102646, ,New product,0, 
102648,102648,COMBI LAY UNDERLAY BLULAY (1.1mx16.9m) 18.6M2 ROLL,376.46,210992
102652,102652,COMO 2 VENT SIDELIGHT 600 X 2100 NATURAL,2842,SL621N
102660,102660,COMO SLIDING DOOR 2100 X 2100 OX NATURAL,3404,OX2121N
102684,102684,CONDUIT PVC 20MM 4m,17,CONO1
102685,102685,CONDUIT PVC 25MM 4M METRE WHI,38.27,CONO2
102686,102686,TRAFFIC CONES ORANGE 300MM TC300P,112,TC300P
102700,102700,MAKSAL COPPERTUBE 460/0 35MMX5.5M SABS,1532,CT3555L
102705,102705,MAKSAL COPPERTUBE 460/0  15MMX5.5M SABS,410,32764
102706,102706,MAKSAL COPPERTUBE 460/0  22MMX5.5M SABS,777,32765
102707,102707,MAKSAL COPPERTUBE 460/0  28MMX5.5M SABS,1220,32766
102711,102711,MAKSAL COPPERTUBE 460/1  22MMX5.5M SABS,1277,32768
102712,102712,MAKSAL COPPERTUBE 460/1  28MMX5.5M SABS,1893,32769
102716,102716,MAKSAL COPPERTUBE 460/2  15MMX5.5M SABS,942,32770
102717,102717,MAKSAL COPPERTUBE 460/2  22MMX5.5M SABS,1448,32771
102718,102718,MAKSAL COPPERTUBE 460/2  28MMX5.5M SABS,2496,32772
102737,102737,C-OR2081 JOINT O RING FOR NONRISE H/PART,9.49,17984
102740, ,New product,0, 
102746, ,New product,0, 
102748,102748,BRACKETS CORNER 50mm GALV (2),11,DN145
102750, ,New product,0, 
102759,102759,CORRUGATED CLOSURE FOAM 18MM,6,CORIRON05
102760, ,New product,0, 
102769,102769,MAGNA SASH HANDLE 96MM MT174,27,MT174
102771,102771,CP TUBING 19MM (PER METRE),85,CP-RODPM
102774,102774,C-PA1.10F FILTER ASSY FOR CLOSY,217.19,18678
102790,102790,CRAYON RED LUMBER,7.97,LCRED
102791,102791,CRAYON YELLOW LUMBER,8.28,LC YELLOW
102832,102832,C-SGP1/2X1SAS GLAND PACKING OLDTYPE SABS,11.26,18179
102833,102833,C-SGP-7/16X1 GLAND PACKING HP SABS,8.46,18180
102835, ,New product,0, 
102841,102841,MAGNAVOLT CUPBOARD LOCK BROWN COMPLETE AH002,7,MT1887
102850, ,New product,0, 
102852,102852,CUT STEEL NAILS 25mm (500g),19.32,NCS25
102853,102853,CUT STEEL NAILS 32mm (500g),24.44,NCS32
102854,102854,CUT STEEL NAILS 40mm (500g),22.32,NCS40
102855,102855,CUT STEEL NAILS 50mm (500g),22.82,NCS50
102856,102856,CUT STEEL NAILS 63mm (500g),22.82,NCS63
102861,102861,C-W12X3 FIBRE WASHERS PAIR,15.39,102639
102863, ,New product,0, 
102878,102878,D1 STEEL WINDOW,393.76,WSD1
102884,102884,D1H STEEL WINDOW,437.92,WSD1H
102886,102886,D2 STEEL WINDOW,561.2,WSD2
102889,102889,D22 STEEL WINDOW,1050,WSD22
102890, ,New product,0, 
102895,102895,D2F FX7 STEEL WINDOW,1223.6,WSD2FFX7
102896,102896,D2F STEEL WINDOW,901.6,WSD2F
102897,102897,D2FH STEEL WINDOW,544.64,WSD2FH
102899,102899,D2H STEEL WINDOW,454,WSD2H
102901,102901,D4 STEEL WINDOW,1904.4,WSD4
102903,102903,D4F STEEL WINDOW,1251.2,WSD4F
102905,102905,D4H STEEL WINDOW,914.48,WSD4H
102908,102908,D51 STEEL WINDOW,653.2,WSD51
102909, ,New product,0, 
102913,102913,D51H STEEL WINDOW,230,WSD51H
102915,102915,D52 STEEL WINDOW,649.52,WSD52
102916,102916,D522 FX7 STEEL WINDOW,1748,WSD522FX7
102917,102917,D522 STEEL WINDOW,1564,WSD522
102921,102921,D522H STEEL WINDOW,561.78,WSD522H
102922,102922,D52F STEEL WINDOW,649,WSD52F
102924,102924,D52H STEEL WINDOW,676,WSD52H
102926,102926,D54 STEEL WINDOW,1207.04,WSD54
102927,102927,D54F STEEL WINDOW,1113.2,WSD54F
102929,102029,CACHET SPARE BASE RING FOR CHIC BASIN MIXER,12.94,RINGCH
102929, ,New product,0, 
102930, ,New product,0, 
102937,102937,D57 STEEL WINDOW,1504.05,WSD57
102948,102948,D7 STEEL WINDOW,782,WSD7
102949,102949,D7H STEEL WINDOW,524.4,WSD7H
102967,102967,DIAPHRAGM FOR KLEENFLO F/VALVE,5.59,DIAPHRAGM
102969,102969,DIAPHRAGM FOR STILFLO VALVE -FP236,115.21,9178
102980, ,New product,0, 
102994,102994,DOG KENNEL(5) 89cm x 108cm x 105cm,1280.46,DOG005
102995,102995,DOG KENNEL(6) 103cm x 122cm x 113cm,1613.13,DOG006
102997,102997,"DOME JUMPER 0.5"" 12.5mm",14,DJ001
103007, ,New product,0, 
103008, ,New product,0, 
103023,103023,MOUNTING TAPE L/DUTY NZ-786,13,NZ-786
103024,103024,DOWEL STICK 12mm x 1.8m,34.27, 
103025,103025,DOWEL STICK 6MM,4.78,20-1433
103026, ,New product,0, 
103027,103027,DOWEL STICKS 12MM X 900MM,18,RH88
103028,103028,DOWELS 16MM X 900MM,18.29,20-1437
103030,103030,DOWELS STICK 10MM,15.71,20-1435
103032, ,New product,0, 
103035,103035,DOWNLIGHT FITTING SQUARE WHITE DL062,37,520223
103042,103042,TULSI DOWNPIPE ROUND 3 MT 80MM NO SOCKET,92,PPS80
103043,103043,DOWNPIPE ROUND 3.0MT MARLEY,174.8,MRDP3MT
103213,103213,DPI D SHAPE GUTTER 6MT D-SHAPE,240,GPE601
103215, ,New product,0, 
103277,103277,SWAN SV PIPE 50MMX6MT SABS,17,W50/6NS01
103316,103316,DRAIN CLEAN TESTING PLUG 100MM SD027-100,361.19,33743
103322,103322,DRAIN ROD SET 10PC NZ,480.83,NZ-756
103328, ,New product,0, 
103330,103330,DRAWER SLIDES WHITE 300MM,11.68,DRA008
103342,103342,DRIVEWAY GRID 1MT,823,DRGR001
103344,103344,DROP SHEET PLASTIC 1.8M X 30M,89,BP003
103350, ,New product,0, 
103351, ,New product,0, 
103356, ,New product,0, 
103360, ,New product,0, 
103364, ,New product,0, 
103373, ,New product,0, 
103375,103375,DUST MASK-NASA IND FFP1 NR EACH,6,FFP1
103389, ,New product,0, 
103390,103390,DYNABOLT 12X60 (2'S),12.81,DYN1260
103391, ,New product,0, 
103392, ,New product,0, 
103414,103414,E1 STEEL WINDOWS,391.92,WSE1
103417,103417,E1H STEEL WINDOW,325,WSE1H
103420,103420,E2 STEEL WINDOWS,403,WSE2
103421,103421,E22 FX7 STEEL WINDOW,986.24,WSE22FX7
103423,103423,E22H STEEL WINDOW,594.32,WSE22H
103425,103425,E2H STEEL WINDOW,383,WSE2H
103428,103428,E4 STEEL WINDOW,1728.07,WSE4
103429,103429,E4 STEEL WINDOWS FX7 B/BARS,747.04,WSE4FX7BB
103430,103430,E4H STEEL WINDOW,616.4,WSE4H
103437,103437,E7 STEEL WINDOW,1408.06,WSE7
103438,103438,E7H STEEL WINDOW,517.04,WSE7H
103439,103439,PIONEER RED EAR MUFFS EP002,38,EP002
103470,103470,AR ELEC 15A DAY NIGHTSWITCH,156,AR20C
103489,103489,DELTA EXTENSION BOX 4X2 PVC,11,630050
103496,103496,ZAP ELEC BATTEN LAMPHOLDER 60mm PLASTIC B22,3.66,LBATT3
103497,103497,ZAP  BATTEN LAMPHOLDER 50MM BRASS B22,38,3998
103499,103499,ELEC BEND 20MM PLAIN ELBOW,3,BEND20PL
103503,103503,DELTA  PVC GLAND PUSH IN,2,280112
103507,103570,ZAP ELEC PENDENT HOLDER 10MM BRASS B22,18.86,LCORB1
103514, ,New product,0, 
103522, ,New product,0, 
103537, ,New product,0, 
103549,103549,ELEC GALV BOXE S/E 20MM 4 WAY,76,BOS-1025
103556,103556,ELEC CONDUIT TEE JUNCTION 20MM EACH,5,JUN20PL
103575, ,New product,0, 
103577,103577,ELEC CONDUIT JUNCTION LID 50MM EACH,1.2,PVCLID50
103580,103580,MBS ELEC SCRUITS MIDGET (10),10,080110
103590, ,New product,0, 
103591, ,New product,0, 
103644,103644,ELEC CONDUIT COUPLER 25MM EACH,1,CDPC25MM
103668,103668,ELEMENT 3KW URN,248.77,UEL-808
103669,103669,ELEMENT 4KW  K/HEAT POCKET ELK130,591,ELK130
103702,103702,"MBS ADJ  WRENCH 8"" 20CM RUBBER HANDLE",78,IBH092
103704, ,New product,0, 
103708, ,New product,0, 
103711,103711,EVERITE ANGLE 115X125X115 BOX GUTTER,483.18,ASBSG115ANG
103712,103712,EVERITE ANGLE 125MM H/R ASB,328.72,ASBG125ANG
103713,103713,EVERITE ANGLE 150MM H/R ASB,274.31,ASBG150ANG
103717,103717,EVERITE ASB SHOE ROUND 75MM,174.8,ASBDP75SH
103718,103718,EVERITE BEND RND 75MM ASB,478.68,ASBDP75B
103719,103719,EVERITE BEND SQ 75 X 100,66.88,ASBSDP75100B
103720,103720,EVERITE BEND RND 100MMX100MM,355.58,745142
103721,103721,EVERITE BOX GUTTER 115X125X115X1.8MT,1217.49,ASBSG11518
103727,103727,EVERITE DOWNPIPE 100MMX1.8MT ASB RND,738.24,ASBDP10018
103728,103728,EVERITE DOWNPIPE 75MM X 2.7MT ASB RND,588.59,ASBDP7527
103729,103729,EVERITE DOWNPIPE 75MMX1.8MT ASB RND,994.92,ASBDP7518
103732,103732,EVERITE FLUE PIPE 45 BEND 200 X 200,107.61,ASBFP200200B
103736,103736,EVERITE GUTTER ASB H/R 125X1.8MT,585.73,ASBG12518
103740,103740,EVERITE OUTLET 115X125X115X75MM RND,192.72,ASBSG11575OL
103750,103750,EVERITE SILL ASB 15X2489X150 S/WIN,426.82,ASBWS1502489
103754,103754,EVERITE STOPEND 150 X 125 X 150 SQ ASB,125.88,ASBSG150SE
103755,103755,EVERITE STOPEND 200MM ASB H/R,31.67,ASBG200SE
103756,103756,EVERITE STOPEND 200X300X200,40.11,ASBSG200SE
103762,103762,EVERITE SWAN NECK SQ 75 X 100 X 300,93.07,ASBSDP7510030
103764, ,New product,0, 
103765, ,New product,0, 
103807,103807,FERRULES RUBBER 19mm SQUARE EACH,1.29,SL0403
103816,103816,MASON GRANO REEDER 6 GROOVE HB-0333,169.8,HB-0333
103822,103822,FIXATION BOLTS 10x120mm MR082,18.31,MR082
103835, ,New product,0, 
103839, ,New product,0, 
103863,103863,FJT5.5 URINAL TAILPIPE FOR S&V DRD,425.83,18454
103871,103871,FLANGE BRACKET SHOWER RAIL-2'S,45,3024CP
103881, ,New product,0, 
103882, ,New product,0, 
103900,103900,FLOATVALVE FLUIDMASTER BI ANTI SYPHON FP36,192.81,102787
103903,103903,FLOATVALVE KLEENFLO SABS BI 15MM FP050,133.4,9161
103906,103906,FLOATVALVE NYLONSEAT  FP60,12.18,102149
103911,103911,ELEC  FLUORESCENT FITTING 1.2 DBL NO TUBE,446.26,FFC120D
103925, ,New product,0, 
103930, ,New product,0, 
103954,103954,FRANCIS LEAD HEAD NAILS,10.42,WN001
103976,103976,G1 STEEL WINDOW,325.68,WSG1
103977,103977,G2 STEEL WINDOW,415.84,WSG2
103978,103978,G22 STEEL WINDOW,211.32,WSG22
103979,103979,G4 STEEL WINDOW,818.06,WSG4
103980,103980,G7 STEEL WINDOW,570.4,WSG7
103998,103998,GALV FLASHING 175X50X1.8,99,GF17550
104003,104003,GALV FLASHING 75X225X1.8,99,GF22575
104020,104020,GALV VALLEY IRON 1.800X300MM,46.92,GVI300
104022,104022,GALV VALLEY IRON 3M X 600,182.16,GVI600
104023, ,New product,0, 
104040,104040,100 HALFROUND GUTTER BRACKET,14.72,GUTTER BRACKET
104046, ,New product,0, 
104068, ,New product,0, 
104072,104072,GATE 1.2X3.6 DBL F/G D/MESH,1480.12,GATE1236
104109,104109,VALVE-TECH GEYSER BLANKET UNIVERSAL,291,BLA001
104130,104130,GLASS BOWL 200MM OPAL,134.32,BOWL200
104170, ,New product,0, 
104177, ,New product,0, 
104179, ,New product,0, 
104180, ,New product,0, 
104188, ,New product,0, 
104192,104192,SDP GLOVES H/HOLD RUBBER ES181,15,ES181
104195, ,New product,0, 
104196, ,New product,0, 
104197, ,New product,0, 
104201,104201,GLUE SPREADER 125MM YELLOW PLASTIC,5.43,BRTA2
104207, ,New product,0, 
104211, ,New product,0, 
104225,104225,SVARA GRATE & FRAME CI SQ DISHED 300X300MM 9.4KG B125,785,1510
104227,104227,SVARA GRATE & FRAME CI SQ DISHED 450X450MM-19KG B125,1617,1530
104243,104243,GREEN PLASTIC 3.0 MT X 30 MT,532,GP0013
104246,104246,GRID-SHOWER TRAP CHROM PLATED,17,GRID 001
104263,104263,JAVA GUMBOOTS MEN SIZE 8,174,GUMBOOTS 8
104275,104275,H2FLO ATLANTA BASIN MIXER,1415.42,HFAT3340/CH
104278, ,New product,0, 
104283,104283,H2FLO ENTRADA BASIN MIXER,625.6,HFEN1240/CH
104284,104284,H2FLO ENTRADA CONCEALED DIVERTOR MIXER,630.23,HFEN1211/CH
104286,104286,H2FLO MANHATTAN BASIN MIXER,1428.3,HFMN2140/CH
104318, ,New product,0, 
104331, ,New product,0, 
104355, ,New product,0, 
104375, ,New product,0, 
104381, ,New product,0, 
104386,104386,HANDY ANDY 5L,39,HA5L
104403,104403,HANSGROHE ISIFLEX 2M ANTKINK HOSE,769,HG28274
104413,104413,REFUSE BIN 240LT WITH  WHEELS,918.16,PLA2067
104436,104436,BWH GALV.HASP & STAPLE 75MM,23.83,GSH80H
104466,104466,SAFETY HARD HAT WHITE,26, 
104468,104468,SAFETY HARD HAT RED,26, 
104469,104469,SAFETY HARD HAT YELLOW,26, 
104470, ,New product,0, 
104473,104473,HDPE PIPE 15mm CLASS 6 PER MT,4.29,HDPE16CL16PM
104475,104475,HDPE PIPE 20mm CLASS 10,791.2,HDPE20CL10PM
104481,104481,HDPE PIPE 25MM CLASS 12,1055,HDPE25CL12PM
104488,104488,HDPE PIPE 40MM CLASS 6,1494,HDPE40CL6PM
104495,104495,HILTIBAT 15MM + SCREW,8,CFHB15MM
104496,104496,HILTIBAT 22MM + SCREW,9,CFHB22MM
104497,104497,HILTIBAT 25MM/28MM + SCREW,21,CFHB25/28MM
104519,104519,HOLDERBAT 200MM GALV,128.8,GHB200
104522,104522,HOLDERBAT 75MM ALUM ASB,22,S75HB/100
104528,104528,HOLDERBATS 75MM ALUM,30.36,GHB75
104538,104538,HOOK SYPHON 100MM CBR-08,22.08,CBR-08
104539,104539,HOOP IRON GALV 30X1.6mm PM (1KG= +-3MT),18.63,HOOP
104548,104548,LAZ HOSE CLAMP SET 2PC 25-51mm -SEP142,17,SEP142
104573,104573,HURRICANE CLIPS (RIGHT),12,THCR1
104574,104574,HYDERON ADHESIVE BLACK SKID PROTECTOR NZ,8.53,NZ-664
104615, ,New product,0, 
104616,104616,ISCA SOLO 15MM HOSE BIB TAP SO0018,382.17,SO0018
104635,104635,IFAN SHUT OFF ISTINJA SET PVC - NZ-1897,66.82,NZ-1897
104650,104650,FENCING STAPLES 40mm (500g),33.14,NFS40
104706,104706,HOUSE NUMBER BLACK 0 STICK OR SCREW TB379,10,TB379
104712,104712,HOUSE NUMBER BLACK 6 STICK OR SCREW TB375,10,TB375
104755, ,New product,0, 
104756,104756,KWIKOT GEYSER 100L SUPERLINE DUAL MK2 TP VLV & DCOCK 400KPA,4977,102400
104757,104757,KWIKOT 150L SUPERLINE GEYSER DUAL MK2 TP VLV & DCOC,5018,102401
104758,104758,KWIKOT 15MM HIFLO E R VALVE,304.7,KH2-156
104760, ,New product,0, 
104761, ,New product,0, 
104772,104772,KWIKOT ELEMENT 2KW INCALLOY WITH POCK ELI122,372.42,ELI122
104796,104796,KWIKOT KHN3-106C 600KPA CART,468.1,KHN3-106C
104815,104815,KWIKOT SPARE CARTID.HIFLO RELIF VALVE,84.46,KH2-156C
104824, ,New product,0, 
104832,104832,LAFARGE  UNDERTILE TILE MEM BLUE 1.5M X30M,349.78,BUTMEMBRANE
104846, ,New product,0, 
104847,104847,LASHER HAND SAW BLADE ONLY,73.58,SAW002
104878,104878,LAUDON GARAGE DOOR LOCK  R02 WITH STUDS SANLIC S1SCR02LAUL,132.42,S1SCR02LAUL
104881, ,New product,0, 
104888, ,New product,0, 
104890, ,New product,0, 
104892,104892,EPICA LEVEL NZ-1688 1000mm GREY,95.99,NZ-1688
104893, ,New product,0, 
104912,104912,LINEPIN VICKERS VIC3260,24.01,VIC3260
104984, ,New product,0, 
104985, ,New product,0, 
105001, ,New product,0, 
105003,105003,MAGNAVOLT DIMPLE/STAPPLE96MMBRUSHD S/NIK MT172,22.63,MT172
105004,105004,MAGNAVOLT DIMPLE/STIPPLE 96MM SATIN CHRO MT009,22.63,MT009
105005,105005,MAGNAVOLT DIMPLE/STIPPLE 96MMBLK NICKLE MT008,22.63,MT008
105006,105006,MAGNAVOLT DIMPLE/STIPPLE 96MMPOLISD BRS MT010,22.63,MT010
105007,105007,MAGNAVOLT DIMPLE/STIPPLE KNOB 32MM BSN MT170,17.39,MT170
105008,105008,MAGNAVOLT DIMPLE/STIPPLE96MM CHROME PLAT MT011,22.63,MT011
105010, ,New product,0, 
105011, ,New product,0, 
105012,105012,MAGNAVOLT GOLD 128X200mm PLASTIC BARREL MT199,4.6,MT199
105013, ,New product,0, 
105014,105014,MAGNAVOLT HINGE-165 DEGREE HINGE,25,MT378
105015,105015,MAGNAVOLT HINGE-5KNUCKLE ANTIQUE BRASS MT490,55.2,MT490
105016,105016,MAGNAVOLT HINGE-5KNUCKLE ANTIQUE COPPER,33.03,MT491
105017,105017,MAGNAVOLT HINGE-5KNUCKLE HINGE CHROME PL MT493,33.03,MT493
105019, ,New product,0, 
105020, ,New product,0, 
105021, ,New product,0, 
105023, ,New product,0, 
105024,105024,MAGNAVOLT-HANDLE 96MM BRUSHD SST/NIC MT028,14.79,MT028
105025,105025,MAGNAVOLT SLIMLINE DIMPLE 96MM BN MT101,14.44,MT101
105026,105026,MAGNAVOLT SLIMLINE DIMPLE 96MM BSN MT103,13.77,MT103
105030,105030,MAGNAVOLT STEEL BARREL HANDLE 96X150 MT001/1,16.54,MT001/1
105032,105032,MBS PUSH LOCK,146.63,MBS PUSH LOCK
105047,105047,SVARA MANHOLE COVER & FRAME 450 X450 20KG,1747,1010
105074,105074,MARLEY H/R GUTTER 6.0MT,402,DGH520
105095,105095,MARLEY SQUARE D/PIPE 3MT,222,MSDP3MT
105113,105113,MARLEY UG PIPE CORFLO 110X6M,279.22,UGP110L-COR
105132,105132,MASTER BAT 28MM,6,MRBT28
105134, ,New product,0, 
105135, ,New product,0, 
105147,105147,MBS BARREL BOLT 100MM ALUM BB50ALUM,17.69,BB100ALUM
105150,105150,MBS BARREL BOLT 50MM ALUM BB50ALUM,12.82,BB50ALUM
105151,105151,MBS BARREL BOLT 75MM ALUM BB50ALUM,14.44,BB75ALUM
105166,105166,MBS CABLE CLIPS ROUND 9MM (100),20,SAD09R
105167, ,New product,0, 
105167, ,New product,0, 
105169, ,New product,0, 
105170, ,New product,0, 
105171, ,New product,0, 
105173,105173,MBS CAMLOCK 19X30MM CP MT241,24,MT241
105174,105174,MBS CHAIN GALV 4mm x 30M P/M,30,CHAIN4PM
105179,105179,MBS COPING SAW BLADE ECLIPSE,12.12,30-0570
105187, ,New product,0, 
105189,105189,YALE MAGNETIC DOOR HOLD ZN DIY YDYDH011ZN,107.53,YDYDH011ZN
105194,105194,DRAWER RUNNER BALL BEARING F/EXT 550MM MT351,60.63,MT351
105198,105198,MBS DYNABOLT 10X75 (2'S),24,DYN1075
105201,105201,ALUMINIUM WINDOW LUGS TWIST IN,5,ALU LUGS
105213,105213,MBS ELEC DIN ADAPTORS CLIP,6.44,DIN-ADAP
105214,105214,ELEC CONDUIT TEE JUNCTION 25MM EACH,3,JUN25PL
105218,105218,DELTA ELEC PVC BOX LOOP-IN 4 WAY,9,150010
105219,105219,MBS ELEC SCRUITS NORMAL (10),13,080131
105226,105226,ELEC CONDUIT COUPLER 20MM EACH,1,CDPC20MM
105228, ,New product,0, 
105240,105240,MBS METAL STIX ALL NUMBERS 60MM,18,SL0682
105241,105241,MBS METAL STIX ALPHABETS 60MM,18,SL0676
105242, ,New product,0, 
105243, ,New product,0, 
105244, ,New product,0, 
105247, ,New product,0, 
105250,105250,SPLIT PIN FOR PLASTIC HANDLE 4X37MM 6231-0,5,6231-0
105251, ,New product,0, 
105255,105255,EURO RAWL BOLT M10 (2),20,RBOLTM10
105256,105256,MBS RAWL BOLT HOOK TYPE M8 (2) NZ-1869,12.48,RBOLTM8H
105257,105257,MBS RAWL / EXPANSION BOLT 12mm (2),36,RBOLTM12
105258,105258,MBS RAWL BOLT M6 (2) NZ-1866,12,NZ-1866
105260,105260,MBS ROLLER CATCH DOUBLE (2)PKT,10,MT171
105265,105265,MBS SCREW STAY BOTTOM 6/9.5BR (2)P SSS01BR,8,SSS01BR
105266,105266,MBS SCREW STAY TOP 6/6BR SSS02BR,0.28,SSS02BR
105267,105267,MBS BUSH/ SCREW  WIN HANDLE M8/19BR HA03BR,3,HA03BR
105268,105268,MBS SELF DRILL TEK SCREW 12mm x 25mm (25),18,TEK1225X25
105269,105269,MBS SELF DRILL TEK SCREW 12mm x 30mm (25),22,TEK1230X25
105270,105270,MBS SELF DRILL TEK SCREW 12mm x 40mm (25),24,TEK1240X25
105271,105271,MBS SELF DRILL TEK SCREW 12mm x 50mm (25),33,TEK1250X25
105272,105272,MBS SELF DRILL TEK SCREW 12mm x 65mm (25),39,TEK1265X25
105273,105273,MBS SELF DRILL TEK SCR 12mm x 75mm (25),44,TEK1275X25
105274,105274,MBS SELF DRILL TEK SCREW 12mm x 90mm (25),51,TEK1290X25
105277, ,New product,0, 
105281,105281,MBS SPRING CATCH PLATE ST,7,7502
105284,105284,MBS TOWEL RAIL BRKT-HOLE(2),46,TRB-H
105286,105286,MBS URINAL WASTE WATERLESS,1268,496AP
105294,105294,MBS WASHER KLEEN/STIL 22X12.7X1.6MM  FPCWS-10 OR HOSE,2,9180
105331, ,New product,0, 
105332,105332,ALIF MERANTI STABLE DOOR 8 PANEL SOLID CORE,1415,8PSOLIDSTAB
105335, ,New product,0, 
105337,105337,ALIF MERANTI DOOR 6 PANEL SOLID CORE,1380,DR6PM
105338,105338,ALIF MERANTI DOOR 8 PANEL SOLID CORE,1380,DR8IMP
105342,105342,ALIF CAROLINA DOOR 813x2032 ENGINEERED,1463,DRCARM
105349, ,New product,0, 
105350, ,New product,0, 
105353,105353,MERANTI DOOR FRAME 3X3,336,DF3X3MER
105354,105354,MERANTI DOOR FRAME 3X4,509,DF3X4MER
105357,105357,ALIF MERANTI FRAME & LEDGE DOOR 'Z' BRACE ENGINEERED,1122,DRFLMZ
105358,105358,ALIF HARDWOOD FRAME & LEDGE DOOR ENGINEREED 813x2032,944,ALIF HARDWOOD
105359, ,New product,0, 
105361, ,New product,0, 
105362,105362,ALIF KENTUCKY DOOR 813x2032 ENGINEERED,1424,DRKENM
105374,105374,ALIF STABLE DOOR 8 PANEL ENGINEERED,1012,DRSTABLEPM
105375,105375,ALIF STABLE DOOR FRAME & LEDGE ENGINEERED,1091,DRSTALP
105416,105416,MLP-INS-15BLK INSERT 15MM,4.6,22001
105418,105418,MLP-INS-28P INSERT 28MM,20,22006
105424, ,New product,0, 
105426, ,New product,0, 
105428, ,New product,0, 
105432, ,New product,0, 
105433, ,New product,0, 
105434, ,New product,0, 
105435, ,New product,0, 
105436, ,New product,0, 
105437, ,New product,0, 
105440, ,New product,0, 
105441, ,New product,0, 
105446, ,New product,0, 
105449, ,New product,0, 
105544, ,New product,0, 
105589, ,New product,0, 
105598, ,New product,0, 
105599, ,New product,0, 
105600,105600,MT HANDLE DIAMANTE SQ 160mm MT928,63.57,MT928
105604, ,New product,0, 
105606, ,New product,0, 
105609,105609,100x192 SITE APP PLATE (160),36,TNB03
105611,105611,50x96 SITE APP PLATE (641),9,TSANPA1
105619, ,New product,0, 
105620,105620,NC1 FX7 STEEL WINDOW,330.96,WSNC1FX7
105621,105621,NC1 STEEL WINDOW,347,WSNC1
105623, ,New product,0, 
105624,105624,NC11 STEEL WINDOW,472,WSNC11
105625,105625,NC11F STEEL WINDOW,642.09,WSNC11F
105626,105626,NC12 STEEL WINDOW,715.76,WSNC12
105627,105627,NC12F STEEL WINDOWS,899.76,WSNC12F
105628,105628,NC2 FX7 STEEL WINDOW,555.68,WSNC2FX7
105629,105629,NC2 STEEL WINDOW F7,436,WSNC2
105633,105633,NC2F FX7 STEEL WINDOW,706.56,WSNC2FFX7
105634,105634,NC2F STEEL WINDOW,567,WSNC2F
105638,105638,NC4 STEEL WINDOW,723,WSNC4
105640,105640,NC4F STEEL WINDOW,852,WSNC4F
105643,105643,NC7 FX7 STEEL WINDOWS,966,WSNC7FX7
